OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,ATTRIBUTES,MATH FIDELITY,CORE COUNT,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE KERNEL DURATION PER CORE MIN [ns],DEVICE KERNEL DURATION PER CORE MAX [ns],DEVICE KERNEL DURATION PER CORE AVG [ns],DEVICE KERNEL FIRST TO LAST START [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],INPUT_0_W,INPUT_0_Z,INPUT_0_Y,INPUT_0_X,INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,INPUT_1_W,INPUT_1_Z,INPUT_1_Y,INPUT_1_X,INPUT_1_LAYOUT,INPUT_1_DATATYPE,INPUT_1_MEMORY,INPUT_2_W,INPUT_2_Z,INPUT_2_Y,INPUT_2_X,INPUT_2_LAYOUT,INPUT_2_DATATYPE,INPUT_2_MEMORY,OUTPUT_0_W,OUTPUT_0_Z,OUTPUT_0_Y,OUTPUT_0_X,OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,BRISC MAX KERNEL SIZE [B],NCRISC MAX KERNEL SIZE [B],TRISC 0 MAX KERNEL SIZE [B],TRISC 1 MAX KERNEL SIZE [B],TRISC 2 MAX KERNEL SIZE [B],ERISC MAX KERNEL SIZE [B],PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,CompileProgram_TT_HOST_FUNC [ns],HWCommandQueue_write_buffer_TT_HOST_FUNC [ns]
Matmul,tt_dnn_device,151,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=0;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'global_cb': 'std::nullopt'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=6)]};shape={224; 512};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'output_tile': 'Tile(tile_shape={32; 32};face_shape={16; 16};num_faces=4)'; 'program_config': 'MatmulMultiCoreReuseMultiCast1DProgramConfig(compute_with_storage_grid_size=(x=8;y=7);in0_block_w=4;out_subblock_h=1;out_subblock_w=8;out_block_h=7;out_block_w=16;per_core_M=7;per_core_N=16;fuse_batch=1;fused_activation=std::nullopt;mcast_in0=0;gather_in0=0;hop_cores={};num_global_cb_receivers=0)'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': 'std::nullopt'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,56,,35581839692,35581877668,37976,11706702689758,11706702713135,156565,23377,21820,21247,21758,21632,367,21820,377,21482,21328,21682,,,,1,1,12544,128,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,1,128,512,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,512,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,12544,512,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/9240718309543330046/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_padding/15000775681375463026/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/8039792406226714109/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/6217779408164084849/'],1884,552,1964,2312,3120,0,6272,6272,236,[256.0; 10.448979377746582],[1024.0],300,
HaloDeviceOperation,tt_dnn_device,152,0,{'config_': 'SlidingWindowConfig(batch_size=16; input_hw=(56;56); window_hw=(1;1); stride_hw=(2;2); pad_hw=(0;0); dilation_hw=(1;1); num_cores_nhw=56; num_cores_c=1; core_range_set_={[(x=0;y=0) - (x=7;y=6)]})'; 'is_out_tiled_': 'true'; 'max_out_nsticks_per_core_': '839'; 'output_memory_config_': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=6)]};shape={896; 256};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'pad_val_': '0'; 'parallel_config_': 'ParallelConfig(grid={[(x=0;y=0) - (x=7;y=6)]}; shard_scheme=HEIGHT_SHARDED; shard_orientation=ROW_MAJOR)'; 'remote_read_': 'false'; 'reshard_num_cores_nhw_': '0'; 'transpose_mcast_': 'false'},HiFi4,56,,35582047602,35582080395,32793,11706702883020,11706702917934,170668,34914,34129,33865,34047,33956,742,33566,18080,17142,17417,18184,,,,1,1,50176,256,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,1,1,46984,256,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,['ttnn/cpp/ttnn/operations/data_movement/untilize/device/kernels/compute/pack_untilize.cpp'],['pack_untilize/2038677907066918218/'],['ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'],['halo_gather/247125665067830848/'; 'halo_gather/8699390822976710204/'],1052,1324,1100,872,2052,0,1,1,1,[12845056.0],[24055808.0],1565,
OptimizedConvNew,tt_dnn_device,153,0,{'block_config': 'OptimizedConvBlockConfig(act_block_h_ntiles=7;act_block_w_ntiles=8;out_subblock_h_ntiles=1;out_subblock_w_ntiles=8)'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'dtype': 'DataType::BFLOAT8_B'; 'enable_act_double_buffer': 'true'; 'enable_split_reader': 'true'; 'enable_subblock_padding': 'false'; 'enable_weights_double_buffer': 'false'; 'fuse_relu': 'false'; 'has_bias': 'true'; 'input_tensor_shape': '{16; 56; 56; 256}'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=6)]};shape={224; 512};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'output_channels': '512'; 'parallelization_config': 'OptimizedConvParallelizationConfig(grid_size=(x=8;y=7);num_cores_nhw=56;num_cores_c=1;per_core_out_matrix_height_ntile=7;per_core_out_matrix_width_ntile=16)'; 'sliding_window_config': 'SlidingWindowConfig(batch_size=16; input_hw=(56;56); window_hw=(1;1); stride_hw=(2;2); pad_hw=(0;0); dilation_hw=(1;1); num_cores_nhw=56; num_cores_c=1; core_range_set_={[(x=0;y=0) - (x=7;y=6)]})'; 'untilize_out': 'false'; 'use_shallow_conv_variant': 'false'},LoFi,56,,35582113123,35582162972,49849,11706702971551,11706703012902,55152,41351,39820,39029,39794,39618,901,39801,4109,39460,39327,39686,,,,1,1,46984,256,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,1,1,256,512,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,512,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,12544,512,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/conv_bmm_tilize_col_major_out_blocks.cpp'],['conv_bmm_tilize_col_major_out_blocks/10272416127138621242/'],['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/reader_writer_tiled_out_1d_mcast_sender_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/reader_writer_tiled_out_1d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/reader_conv_activations_padded_with_halo_3x3_weights_v2.cpp'],['reader_writer_tiled_out_1d_mcast_sender_conv_weights_tiled_col_to_rm_blocks/5400391883219753422/'; 'reader_writer_tiled_out_1d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks/9828541528404554118/'; 'reader_conv_activations_padded_with_halo_3x3_weights_v2/3547405122381141244/'],2232,764,3284,3412,6032,0,12544,12544,473,[1917.7142333984375; 10.448979377746582],[512.0],353,
BinaryDeviceOperation,tt_dnn_device,154,0,{'activations': '{UnaryWithParam(op_type=UnaryOpType::RELU;param={})}'; 'binary_op_type': 'BinaryOpType::ADD'; 'compute_kernel_config': 'std::nullopt'; 'dtype': 'DataType::BFLOAT8_B'; 'input_tensor_a_activation': 'std::nullopt'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=6)]};shape={224; 512};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'scalar': 'std::nullopt'; 'worker_grid': '{[(x=0;y=0) - (x=7;y=7)]}'},HiFi4,64,,35582235006,35582279169,44163,11706703079215,11706703085413,67121,6198,5390,288,5327,4579,305,5272,319,5036,4912,5242,,,,1,1,12544,512,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,1,12544,512,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,1,12544,512,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,1,12544,512,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/compute/eltwise_binary_kernel.cpp'],['eltwise_binary_kernel/2645359294562618219/'],['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/dataflow/reader_binary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_binary_interleaved_start_id/16013920471260861142/'; 'writer_unary_interleaved_start_id/16284050334975117650/'],388,624,1292,716,1616,0,1486,1486,1,[4322.0244140625; 4322.0244140625],[4322.0244140625],271,
Matmul,tt_dnn_device,155,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=0;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'global_cb': 'std::nullopt'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=6)]};shape={224; 128};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'output_tile': 'Tile(tile_shape={32; 32};face_shape={16; 16};num_faces=4)'; 'program_config': 'MatmulMultiCoreReuseMultiCast1DProgramConfig(compute_with_storage_grid_size=(x=8;y=7);in0_block_w=16;out_subblock_h=1;out_subblock_w=4;out_block_h=7;out_block_w=4;per_core_M=7;per_core_N=4;fuse_batch=1;fused_activation=UnaryWithParam(op_type=UnaryOpType::RELU;param={});mcast_in0=0;gather_in0=0;hop_cores={};num_global_cb_receivers=0)'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': 'std::nullopt'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,56,,35582598214,35582639487,41273,11706703440121,11706703460960,356270,20839,19277,18627,19205,19101,410,19277,426,19028,18871,19133,,,,1,1,12544,512,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,1,512,128,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,128,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,12544,128,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/18250764616751126301/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_padding/14541043117762492082/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/7164361538866066425/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/15620840630232079886/'],1752,552,1904,2116,2444,0,6272,6272,236,[1024.0; 10.448979377746582],[256.0],467,
HaloDeviceOperation,tt_dnn_device,156,0,{'config_': 'SlidingWindowConfig(batch_size=16; input_hw=(28;28); window_hw=(3;3); stride_hw=(1;1); pad_hw=(1;1); dilation_hw=(1;1); num_cores_nhw=56; num_cores_c=1; core_range_set_={[(x=0;y=0) - (x=7;y=6)]})'; 'is_out_tiled_': 'true'; 'max_out_nsticks_per_core_': '360'; 'output_memory_config_': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=6)]};shape={224; 128};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'pad_val_': '0'; 'parallel_config_': 'ParallelConfig(grid={[(x=0;y=0) - (x=7;y=6)]}; shard_scheme=HEIGHT_SHARDED; shard_orientation=ROW_MAJOR)'; 'remote_read_': 'false'; 'reshard_num_cores_nhw_': '0'; 'transpose_mcast_': 'false'},HiFi4,56,,35582809346,35582841362,32016,11706703628946,11706703636005,168788,7059,6230,5257,6140,5470,736,5212,5733,2317,2489,2857,,,,1,1,12544,128,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,,,,,,,,,,,,,1,1,20160,128,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,,,['ttnn/cpp/ttnn/operations/data_movement/untilize/device/kernels/compute/pack_untilize.cpp'],['pack_untilize/5438012541934172580/'],['ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'; 'ttnn/cpp/ttnn/operations/data_movement/untilize_with_halo_v2/device/kernels/dataflow/halo_gather.cpp'],['halo_gather/7750279791016103560/'; 'halo_gather/7457217383964423512/'],1052,1324,1104,1664,2052,0,1,1,1,[1605632.0],[5160960.0],477,
OptimizedConvNew,tt_dnn_device,157,0,{'block_config': 'OptimizedConvBlockConfig(act_block_h_ntiles=7;act_block_w_ntiles=12;out_subblock_h_ntiles=1;out_subblock_w_ntiles=4)'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=1;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'dtype': 'DataType::BFLOAT8_B'; 'enable_act_double_buffer': 'true'; 'enable_split_reader': 'true'; 'enable_subblock_padding': 'false'; 'enable_weights_double_buffer': 'true'; 'fuse_relu': 'true'; 'has_bias': 'true'; 'input_tensor_shape': '{16; 28; 28; 128}'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=6)]};shape={224; 128};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'output_channels': '128'; 'parallelization_config': 'OptimizedConvParallelizationConfig(grid_size=(x=8;y=7);num_cores_nhw=56;num_cores_c=1;per_core_out_matrix_height_ntile=7;per_core_out_matrix_width_ntile=4)'; 'sliding_window_config': 'SlidingWindowConfig(batch_size=16; input_hw=(28;28); window_hw=(3;3); stride_hw=(1;1); pad_hw=(1;1); dilation_hw=(1;1); num_cores_nhw=56; num_cores_c=1; core_range_set_={[(x=0;y=0) - (x=7;y=6)]})'; 'untilize_out': 'false'; 'use_shallow_conv_variant': 'false'},LoFi,56,,35582864003,35582914717,50714,11706703710280,11706703764721,75827,54441,52911,51306,52803,51460,946,52878,14000,52577,52429,52765,,,,1,1,20160,128,ROW_MAJOR,BFLOAT16,DEV_0_L1_HEIGHT_SHARDED,1,1,1152,128,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,128,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,12544,128,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/conv_bmm_tilize_col_major_out_blocks.cpp'],['conv_bmm_tilize_col_major_out_blocks/17135838344321606035/'],['ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/reader_writer_tiled_out_1d_mcast_sender_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/reader_writer_tiled_out_1d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks.cpp'; 'ttnn/cpp/ttnn/operations/conv/conv2d/device/kernels/reader_conv_activations_padded_with_halo_3x3_weights_v2.cpp'],['reader_writer_tiled_out_1d_mcast_sender_conv_weights_tiled_col_to_rm_blocks/9757131442567644662/'; 'reader_writer_tiled_out_1d_mcast_receiver_conv_weights_tiled_col_to_rm_blocks/7869717830274575933/'; 'reader_conv_activations_padded_with_halo_3x3_weights_v2/896514017889729385/'],2200,904,3424,5480,4148,0,14112,14112,532,[365.71429443359375; 10.448979377746582],[113.77777862548828],239,
Matmul,tt_dnn_device,158,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=0;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'global_cb': 'std::nullopt'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=6)]};shape={224; 512};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'output_tile': 'Tile(tile_shape={32; 32};face_shape={16; 16};num_faces=4)'; 'program_config': 'MatmulMultiCoreReuseMultiCast1DProgramConfig(compute_with_storage_grid_size=(x=8;y=7);in0_block_w=4;out_subblock_h=1;out_subblock_w=8;out_block_h=7;out_block_w=16;per_core_M=7;per_core_N=16;fuse_batch=1;fused_activation=std::nullopt;mcast_in0=0;gather_in0=0;hop_cores={};num_global_cb_receivers=0)'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': 'std::nullopt'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,56,,35583087791,35583110381,22590,11706703905054,11706703928433,141902,23379,21817,21190,21745,21625,343,21817,360,21474,21308,21657,,,,1,1,12544,128,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,1,128,512,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,512,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,12544,512,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/9240718309543330046/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_padding/15000775681375463026/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/8039792406226714109/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/6217779408164084849/'],1884,552,1964,2312,3120,0,6272,6272,236,[256.0; 10.448979377746582],[1024.0],446,
BinaryDeviceOperation,tt_dnn_device,159,0,{'activations': '{UnaryWithParam(op_type=UnaryOpType::RELU;param={})}'; 'binary_op_type': 'BinaryOpType::ADD'; 'compute_kernel_config': 'std::nullopt'; 'dtype': 'DataType::BFLOAT8_B'; 'input_tensor_a_activation': 'std::nullopt'; 'memory_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=6)]};shape={224; 512};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'scalar': 'std::nullopt'; 'worker_grid': '{[(x=0;y=0) - (x=7;y=7)]}'},HiFi4,64,,35583159964,35583184721,24757,11706703972510,11706703978694,44852,6184,5408,300,5349,4615,323,5256,296,5018,4913,5228,,,,1,1,12544,512,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,1,12544,512,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,1,12544,512,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,1,12544,512,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/compute/eltwise_binary_kernel.cpp'],['eltwise_binary_kernel/2645359294562618219/'],['ttnn/cpp/ttnn/operations/eltwise/binary/device/kernels/dataflow/reader_binary_interleaved_start_id.cpp'; 'ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp'],['reader_binary_interleaved_start_id/16013920471260861142/'; 'writer_unary_interleaved_start_id/16284050334975117650/'],388,624,1292,716,1616,0,1486,1486,1,[4322.0244140625; 4322.0244140625],[4322.0244140625],183,
Matmul,tt_dnn_device,160,0,{'bcast_batch': '1'; 'compute_kernel_config': 'WormholeComputeKernelConfig(math_fidelity=LoFi;math_approx_mode=0;fp32_dest_acc_en=0;packer_l1_acc=1;dst_full_sync_en=0)'; 'global_cb': 'std::nullopt'; 'output_dtype': 'DataType::BFLOAT8_B'; 'output_mem_config': 'MemoryConfig(memory_layout=TensorMemoryLayout::HEIGHT_SHARDED;buffer_type=BufferType::L1;shard_spec=ShardSpec(grid={[(x=0;y=0) - (x=7;y=6)]};shape={224; 128};orientation=ShardOrientation::ROW_MAJOR;mode=ShardMode::PHYSICAL;physical_shard_shape=std::nullopt))'; 'output_tile': 'Tile(tile_shape={32; 32};face_shape={16; 16};num_faces=4)'; 'program_config': 'MatmulMultiCoreReuseMultiCast1DProgramConfig(compute_with_storage_grid_size=(x=8;y=7);in0_block_w=16;out_subblock_h=1;out_subblock_w=4;out_block_h=7;out_block_w=4;per_core_M=7;per_core_N=4;fuse_batch=1;fused_activation=UnaryWithParam(op_type=UnaryOpType::RELU;param={});mcast_in0=0;gather_in0=0;hop_cores={};num_global_cb_receivers=0)'; 'transpose_a': 'false'; 'transpose_b': 'false'; 'untilize_out': 'false'; 'user_core_coord': 'std::nullopt'; 'user_fused_activation': 'std::nullopt'; 'user_run_batched': 'false'},LoFi,56,,35583487453,35583509326,21873,11706704297314,11706704318233,320168,20919,19364,18742,19300,19192,403,19364,417,19133,18949,19227,,,,1,1,12544,512,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,1,1,512,128,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,32,128,TILE,BFLOAT8_B,DEV_0_DRAM_INTERLEAVED,1,1,12544,128,TILE,BFLOAT8_B,DEV_0_L1_HEIGHT_SHARDED,,,['ttnn/cpp/ttnn/operations/matmul/device/kernels/compute/bmm_large_block_zm_fused_bias_activation.cpp'],['bmm_large_block_zm_fused_bias_activation/18250764616751126301/'],['ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in0_sender_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_sender_writer_padding.cpp'; 'ttnn/cpp/ttnn/operations/matmul/device/kernels/dataflow/reader_bmm_tile_layout_in1_receiver_writer_padding.cpp'],['reader_bmm_tile_layout_in0_sender_padding/14541043117762492082/'; 'reader_bmm_tile_layout_in1_sender_writer_padding/7164361538866066425/'; 'reader_bmm_tile_layout_in1_receiver_writer_padding/15620840630232079886/'],1752,552,1904,2116,2444,0,6272,6272,236,[1024.0; 10.448979377746582],[256.0],497,
